login_id,user_id,timestamp,login_hour,is_new_device,device,device_type,browser,country,is_new_country,location_change,ip_risk_score,failed_login_attempts,time_since_last_login_hrs,login_frequency_per_day,historical_behavior_score,risk_score,risk_level,required_action,is_first_login
L026141,U00288,2026-02-22 16:10:19,14,0,iPhone,iOS,Chrome,AE,0,0,0.163,0,15.79,1.18,0.847,0.1132,Low,Allow,0
L026142,U00497,2026-02-22 16:10:25,14,0,Android-Phone,Android,Firefox,IN,0,0,0.051,2,33.8,0.89,0.847,0.0802,Low,Allow,0
L026143,U00781,2026-02-22 16:10:53,12,0,Android-Tablet,Android,Firefox,US,0,0,0.217,1,9.39,2.67,0.922,0.0846,Low,Allow,0
L026144,U00724,2026-02-22 16:12:33,5,0,Linux-Laptop,Linux,Chrome,DE,0,0,0.152,1,32.89,1.03,0.851,0.1158,Low,Allow,0
L026145,U00423,2026-02-22 16:15:28,10,0,iPhone,iOS,Chrome,AU,0,1,0.196,0,11.57,2.94,0.927,0.1295,Low,Allow,0
L026146,U00128,2026-02-22 16:25:27,9,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.298,1,48.81,1.84,0.91,0.0904,Low,Allow,0
L026147,U00425,2026-02-22 16:40:51,14,0,Android-Phone,Android,Firefox,IN,0,0,0.045,2,7.35,3.05,0.942,0.1052,Low,Allow,0
L026148,U00761,2026-02-22 17:23:05,11,0,Android-Tablet,Android,Chrome,IN,0,0,0.119,0,24.27,3.95,0.924,0.0484,Low,Allow,0
L026149,U00059,2026-02-22 17:34:24,6,0,iPhone,iOS,Safari,US,0,0,0.082,0,20.47,3.27,0.916,0.0585,Low,Allow,0
L026150,U00362,2026-02-22 17:36:48,23,0,Windows-Laptop,Windows,Edge,AE,0,0,0.148,1,44.69,8.4,0.908,0.1562,Low,Allow,0
L026151,U00473,2026-02-22 17:51:09,15,0,Android-Phone,Android,Chrome,US,0,0,0.069,0,5.31,3.3,0.798,0.051,Low,Allow,0
L026152,U00615,2026-02-22 17:56:33,10,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.155,0,4.34,1.3,0.879,0.067,Low,Allow,0
L026153,U00060,2026-02-22 18:04:16,8,0,iPhone,iOS,Safari,IN,0,0,0.232,0,17.1,1.39,0.825,0.082,Low,Allow,0
L026154,U00466,2026-02-22 18:08:53,8,0,Linux-Laptop,Linux,Firefox,US,0,0,0.485,0,20.25,0.75,0.89,0.0644,Low,Allow,0
L026155,U00329,2026-02-22 18:12:29,12,0,iPad,iOS,Safari,AU,0,0,0.044,0,50.6,3.41,0.826,0.0619,Low,Allow,0
L026156,U00457,2026-02-22 18:13:09,11,0,Android-Phone,Android,Chrome,IN,0,0,0.239,1,21.8,2.21,0.891,0.1013,Low,Allow,0
L026157,U00260,2026-02-22 18:15:21,17,0,Android-Phone,Android,Chrome,RU,0,1,0.186,0,47.72,1.04,0.931,0.1881,Low,Allow,0
L026158,U00583,2026-02-22 18:18:31,14,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.04,0,27.31,4.71,0.909,0.0516,Low,Allow,0
L026159,U00334,2026-02-22 18:21:01,14,0,iPhone,iOS,Safari,IN,0,0,0.028,0,6.51,3.78,0.905,0.0122,Low,Allow,0
L026160,U00673,2026-02-22 18:24:57,14,0,iPad,iOS,Safari,IN,0,0,0.111,1,12.53,3.67,0.899,0.0512,Low,Allow,0
L026161,U00689,2026-02-22 18:26:40,17,0,Android-Tablet,Android,Chrome,IN,0,0,0.246,0,22.95,2.51,0.851,0.0426,Low,Allow,0
L026162,U00048,2026-02-22 18:32:34,7,0,MacBook,MacOS,Safari,IN,0,0,0.014,0,13.58,6.18,0.927,0.0178,Low,Allow,0
L026163,U00068,2026-02-22 18:38:39,15,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.005,0,38.87,1.4,0.917,0.0474,Low,Allow,0
L026164,U00481,2026-02-22 18:46:31,10,0,Linux-Laptop,Linux,Firefox,DE,0,1,0.258,3,10.0,1.94,0.926,0.2196,Low,Allow,0
L026165,U00107,2026-02-22 18:52:32,10,1,MacBook,MacOS,Firefox,IN,0,0,0.09,0,16.11,4.29,0.895,0.1915,Low,Allow,0
L026166,U00488,2026-02-22 19:13:50,14,0,Android-Tablet,Android,Firefox,IN,0,0,0.126,0,29.22,1.62,0.884,0.0198,Low,Allow,0
L026167,U00189,2026-02-22 19:14:22,14,0,MacBook,MacOS,Firefox,AU,0,0,0.142,0,56.31,1.48,0.892,0.0452,Low,Allow,0
L026168,U00542,2026-02-22 19:34:42,15,0,iPad,iOS,Safari,GB,0,0,0.031,2,14.71,3.23,0.908,0.0716,Low,Allow,0
L026169,U00594,2026-02-22 19:36:36,6,0,Windows-Laptop,Windows,Chrome,GB,0,0,0.329,0,28.53,1.18,0.923,0.1215,Low,Allow,0
L026170,U00579,2026-02-22 19:42:31,8,0,Android-Phone,Android,Chrome,CA,1,1,0.191,1,26.07,1.95,0.888,0.3119,Medium,OTP,0
L026171,U00789,2026-02-22 19:46:37,18,0,Android-Phone,Android,Firefox,IN,0,1,0.413,0,22.1,1.17,0.895,0.1771,Low,Allow,0
L026172,U00750,2026-02-22 19:49:05,12,0,Windows-Laptop,Windows,Edge,IN,0,0,0.237,0,49.83,1.51,0.909,0.0724,Low,Allow,0
L026173,U00735,2026-02-22 20:00:22,15,0,iPad,iOS,Chrome,IN,0,0,0.042,0,4.02,3.96,0.834,0.0383,Low,Allow,0
L026174,U00769,2026-02-22 20:02:25,11,0,iPad,iOS,Chrome,IN,0,0,0.143,0,4.55,2.38,0.862,0.095,Low,Allow,0
L026175,U00449,2026-02-22 20:03:25,23,0,Android-Phone,Android,Firefox,FR,0,1,0.083,0,30.08,3.66,0.904,0.1827,Low,Allow,0
L026176,U00695,2026-02-22 20:12:29,20,0,Android-Tablet,Android,Chrome,IN,0,0,0.125,0,36.45,1.19,0.911,0.0469,Low,Allow,0
L026177,U00502,2026-02-22 20:16:07,16,0,Android-Phone,Android,Chrome,IN,0,0,0.125,0,32.37,3.69,0.843,0.0398,Low,Allow,0
L026178,U00187,2026-02-22 20:21:26,17,0,MacBook,MacOS,Chrome,IN,0,1,0.146,0,30.48,4.96,0.79,0.1198,Low,Allow,0
L026179,U00553,2026-02-22 20:40:14,12,0,iPhone,iOS,Safari,IN,0,1,0.361,0,94.66,8.55,0.851,0.2126,Low,Allow,0
L026180,U00521,2026-02-22 20:47:53,18,0,iPhone,iOS,Safari,IN,0,0,0.076,0,39.88,2.81,0.848,0.0679,Low,Allow,0
L026181,U00454,2026-02-22 21:06:09,14,0,iPhone,iOS,Chrome,IN,0,1,0.133,2,47.32,2.62,0.851,0.1699,Low,Allow,0
L026182,U00237,2026-02-22 21:26:48,23,1,Android-Tablet,Android,Firefox,DE,0,0,0.133,4,21.82,0.73,0.842,0.2937,Medium,OTP,0
L026183,U00755,2026-02-22 21:33:04,20,0,iPad,iOS,Safari,IN,0,0,0.08,1,63.88,2.75,0.925,0.1,Low,Allow,0
L026184,U00334,2026-02-22 21:35:06,17,0,iPhone,iOS,Safari,IN,0,0,0.02,0,3.23,2.39,0.914,0.0141,Low,Allow,0
L026185,U00410,2026-02-22 21:44:11,10,0,Android-Tablet,Android,Firefox,US,0,1,0.134,0,13.51,1.85,0.89,0.13,Low,Allow,0
L026186,U00483,2026-02-22 22:07:42,6,0,Android-Tablet,Android,Chrome,IN,0,1,0.093,0,17.65,0.89,0.933,0.0973,Low,Allow,0
L026187,U00423,2026-02-22 22:08:50,6,0,iPhone,iOS,Chrome,CA,1,1,0.142,4,5.89,1.65,0.924,0.4518,Medium,OTP,0
L026188,U00476,2026-02-22 22:12:26,13,0,Android-Tablet,Android,Firefox,GB,0,0,0.011,1,17.01,6.18,0.865,0.052,Low,Allow,0
L026189,U00282,2026-02-22 22:13:35,17,0,iPad,iOS,Chrome,AE,0,0,0.08,0,22.88,1.89,0.929,0.0271,Low,Allow,0
L026190,U00439,2026-02-22 22:15:56,13,0,iPad,iOS,Safari,IN,0,0,0.149,0,63.18,4.93,0.91,0.0726,Low,Allow,0
L026191,U00014,2026-02-22 22:18:04,11,0,Windows-Laptop,Windows,Edge,IN,0,0,0.069,1,281.99,2.13,0.81,0.1111,Low,Allow,0
L026192,U00618,2026-02-22 22:24:01,17,0,MacBook,MacOS,Chrome,US,0,0,0.064,1,17.77,1.06,0.899,0.0706,Low,Allow,0
L026193,U00118,2026-02-22 22:24:56,16,0,Android-Tablet,Android,Chrome,AE,0,0,0.278,1,335.28,3.93,0.783,0.2085,Low,Allow,0
L026194,U00466,2026-02-22 22:35:28,6,0,Linux-Laptop,Linux,Firefox,US,0,0,0.092,0,4.44,1.63,0.898,0.0453,Low,Allow,0
L026195,U00753,2026-02-22 22:36:53,5,0,iPhone,iOS,Chrome,SG,0,1,0.14,0,25.32,2.33,0.825,0.1564,Low,Allow,0
L026196,U00395,2026-02-22 22:37:17,3,0,Linux-Laptop,Linux,Chrome,CA,0,0,0.113,0,7.62,4.67,0.759,0.1142,Low,Allow,0
L026197,U00623,2026-02-22 22:37:31,13,0,Android-Phone,Android,Firefox,US,0,0,0.064,1,19.98,1.22,0.877,0.0962,Low,Allow,0
L026198,U00647,2026-02-22 22:53:56,23,1,Android-Phone,Android,Chrome,IN,0,0,0.846,1,8.32,5.1,0.905,0.5805,High,MFA,0
L026199,U00030,2026-02-22 22:57:44,5,0,MacBook,MacOS,Chrome,AE,0,0,0.003,2,7.2,2.68,0.925,0.0773,Low,Allow,0
L026200,U00221,2026-02-22 23:13:27,10,1,iPad,iOS,Safari,IN,0,0,0.241,0,91.96,11.55,0.854,0.2825,Medium,OTP,0
L026201,U00594,2026-02-22 23:23:30,9,0,Windows-Laptop,Windows,Chrome,CA,0,1,0.83,4,3.78,2.49,0.922,0.5168,High,MFA,0
L026202,U00657,2026-02-22 23:44:25,11,0,Android-Tablet,Android,Firefox,IN,0,0,0.34,0,50.9,5.2,0.831,0.1529,Low,Allow,0
L026203,U00350,2026-02-22 23:47:14,20,0,Windows-Laptop,Windows,Edge,AU,0,0,0.048,0,28.74,1.51,0.933,0.0596,Low,Allow,0
L026204,U00467,2026-02-22 23:52:07,15,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.075,0,38.06,2.54,0.924,0.0286,Low,Allow,0
L026205,U00144,2026-02-23 00:08:29,13,0,iPad,iOS,Safari,CA,0,0,0.164,1,18.01,7.41,0.89,0.0798,Low,Allow,0
L026206,U00724,2026-02-23 00:11:45,14,0,Windows-Laptop,Windows,Chrome,DE,0,0,0.189,0,7.99,1.62,0.855,0.1148,Low,Allow,0
L026207,U00531,2026-02-23 00:22:06,20,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.096,0,77.18,3.34,0.908,0.0639,Low,Allow,0
L026208,U00633,2026-02-23 00:30:02,9,0,MacBook,MacOS,Chrome,IN,0,0,0.116,1,412.14,0.63,0.907,0.1191,Low,Allow,0
L026209,U00423,2026-02-23 00:31:05,3,0,Android-Tablet,Android,Chrome,IN,0,1,0.037,1,2.37,3.17,0.884,0.1766,Low,Allow,0
L026210,U00098,2026-02-23 00:33:53,23,0,MacBook,MacOS,Firefox,IN,0,1,0.038,0,17.33,6.94,0.815,0.1615,Low,Allow,0
L026211,U00083,2026-02-23 00:36:58,9,0,iPad,iOS,Safari,IN,0,0,0.112,2,85.7,2.4,0.866,0.1131,Low,Allow,0
L026212,U00023,2026-02-23 00:47:20,6,0,Windows-Laptop,Windows,Edge,AU,0,0,0.185,0,73.48,1.33,0.863,0.0943,Low,Allow,0
L026213,U00262,2026-02-23 00:47:53,19,0,MacBook,MacOS,Chrome,AE,0,0,0.034,0,12.18,3.97,0.863,0.0243,Low,Allow,0
L026214,U00545,2026-02-23 00:50:30,16,0,iPad,iOS,Safari,AE,0,0,0.181,0,14.62,0.77,0.893,0.0688,Low,Allow,0
L026215,U00460,2026-02-23 00:54:20,15,0,Windows-Laptop,Windows,Chrome,US,0,0,0.087,1,11.76,1.27,0.863,0.0382,Low,Allow,0
L026216,U00386,2026-02-23 00:56:50,20,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.063,1,9.18,1.9,0.923,0.0804,Low,Allow,0
L026217,U00749,2026-02-23 00:57:09,13,0,iPad,iOS,Safari,DE,0,1,0.107,0,20.06,2.46,0.87,0.1585,Low,Allow,0
L026218,U00590,2026-02-23 01:07:15,13,0,iPad,iOS,Safari,AU,0,0,0.091,2,25.62,1.88,0.888,0.0993,Low,Allow,0
L026219,U00025,2026-02-23 01:14:19,18,0,iPad,iOS,Chrome,IN,0,0,0.104,1,55.48,5.24,0.749,0.1196,Low,Allow,0
L026220,U00482,2026-02-23 01:17:10,14,0,Android-Phone,Android,Chrome,DE,0,0,0.16,0,10.15,4.96,0.915,0.0626,Low,Allow,0
L026221,U00481,2026-02-23 01:38:22,11,0,Android-Phone,Android,Firefox,AE,1,1,0.152,2,6.86,2.09,0.909,0.2432,Low,Allow,0
L026222,U00417,2026-02-23 01:45:38,13,0,MacBook,MacOS,Chrome,IN,0,0,0.226,1,21.78,3.17,0.9,0.0988,Low,Allow,0
L026223,U00542,2026-02-23 01:47:22,14,0,iPad,iOS,Chrome,GB,0,0,0.162,3,6.21,2.91,0.915,0.1125,Low,Allow,0
L026224,U00743,2026-02-23 01:48:57,16,0,Android-Tablet,Android,Firefox,GB,0,1,0.3,0,15.36,3.67,0.786,0.1914,Low,Allow,0
L026225,U00188,2026-02-23 01:59:01,15,0,Android-Tablet,Android,Firefox,AE,0,0,0.12,0,11.45,0.9,0.917,0.0334,Low,Allow,0
L026226,U00446,2026-02-23 01:59:18,18,0,Linux-Laptop,Linux,Firefox,GB,0,0,0.195,0,11.4,2.29,0.852,0.0452,Low,Allow,0
L026227,U00306,2026-02-23 02:08:46,11,0,Windows-Laptop,Windows,Chrome,IN,0,1,0.183,0,13.74,6.59,0.92,0.1161,Low,Allow,0
L026228,U00467,2026-02-23 02:11:06,13,0,Linux-Laptop,Linux,Chrome,FR,0,1,0.048,1,2.32,7.45,0.928,0.1724,Low,Allow,0
L026229,U00721,2026-02-23 02:14:44,11,0,Linux-Laptop,Linux,Chrome,IN,0,1,0.037,1,142.6,2.39,0.932,0.1776,Low,Allow,0
L026230,U00635,2026-02-23 02:24:58,15,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.051,0,18.86,2.65,0.93,0.0224,Low,Allow,0
L026231,U00619,2026-02-23 02:59:05,2,0,Android-Tablet,Android,Firefox,IN,0,0,0.227,0,61.01,6.97,0.887,0.142,Low,Allow,0
L026232,U00478,2026-02-23 03:00:05,18,0,Windows-Laptop,Windows,Edge,US,0,0,0.176,1,44.15,4.39,0.885,0.0786,Low,Allow,0
L026233,U00518,2026-02-23 03:05:41,18,0,Android-Tablet,Android,Chrome,IN,0,0,0.085,0,24.31,3.14,0.904,0.0566,Low,Allow,0
L026234,U00788,2026-02-23 03:06:07,21,0,iPhone,iOS,Safari,IN,0,0,0.02,1,14.15,4.05,0.916,0.0292,Low,Allow,0
L026235,U00560,2026-02-23 03:09:27,18,0,Windows-Laptop,Windows,Chrome,US,0,0,0.055,1,11.34,0.61,0.868,0.056,Low,Allow,0
L026236,U00060,2026-02-23 03:13:14,4,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.18,0,9.15,1.71,0.831,0.125,Low,Allow,0
L026237,U00418,2026-02-23 03:20:48,23,0,Android-Tablet,Android,Firefox,IN,0,0,0.25,1,15.51,5.02,0.876,0.1145,Low,Allow,0
L026238,U00543,2026-02-23 03:39:00,7,0,MacBook,MacOS,Safari,AE,0,0,0.042,0,85.5,0.71,0.787,0.0808,Low,Allow,0
L026239,U00605,2026-02-23 03:40:02,1,0,MacBook,MacOS,Safari,RU,1,1,0.101,0,170.86,2.43,0.834,0.4762,Medium,OTP,0
L026240,U00189,2026-02-23 03:43:26,16,0,MacBook,MacOS,Firefox,AU,0,0,0.114,1,8.48,1.52,0.889,0.0605,Low,Allow,0
L026241,U00413,2026-02-23 04:13:39,10,0,Android-Tablet,Android,Chrome,DE,0,0,0.277,2,55.1,1.09,0.865,0.153,Low,Allow,0
L026242,U00126,2026-02-23 04:16:46,12,0,Android-Phone,Android,Firefox,AU,0,1,0.256,0,13.71,5.35,0.889,0.2052,Low,Allow,0
L026243,U00769,2026-02-23 04:16:52,4,0,iPad,iOS,Chrome,IN,0,0,0.114,0,8.24,3.9,0.866,0.0624,Low,Allow,0
L026244,U00376,2026-02-23 04:23:24,11,0,Android-Tablet,Android,Chrome,FR,0,0,0.229,0,23.75,1.7,0.921,0.0755,Low,Allow,0
L026245,U00748,2026-02-23 04:36:40,11,1,Linux-Laptop,Linux,Firefox,IN,0,0,0.232,1,53.99,9.52,0.788,0.2727,Medium,OTP,0
L026246,U00423,2026-02-23 04:37:19,12,0,iPhone,iOS,Chrome,IN,0,0,0.115,0,4.1,2.46,0.879,0.028,Low,Allow,0
L026247,U00528,2026-02-23 04:50:18,18,0,Android-Tablet,Android,Chrome,IN,0,0,0.086,1,73.85,0.75,0.9,0.1191,Low,Allow,0
L026248,U00483,2026-02-23 04:57:47,7,0,Android-Tablet,Android,Chrome,DE,0,1,0.413,1,6.83,1.35,0.929,0.2045,Low,Allow,0
L026249,U00756,2026-02-23 05:01:35,15,0,Android-Phone,Android,Firefox,AU,0,0,0.157,1,28.21,4.09,0.835,0.113,Low,Allow,0
L026250,U00460,2026-02-23 05:05:18,19,0,Windows-Laptop,Windows,Chrome,US,0,0,0.031,1,4.18,1.78,0.881,0.011,Low,Allow,0
L026251,U00257,2026-02-23 05:15:11,13,0,iPad,iOS,Chrome,IN,0,0,0.445,2,22.5,4.37,0.919,0.1609,Low,Allow,0
L026252,U00673,2026-02-23 05:32:36,17,0,iPad,iOS,Safari,IN,0,0,0.135,0,11.13,2.44,0.903,0.043,Low,Allow,0
L026253,U00249,2026-02-23 05:33:02,20,0,Windows-Laptop,Windows,Chrome,AE,0,1,0.081,1,26.96,1.92,0.878,0.142,Low,Allow,0
L026254,U00126,2026-02-23 05:37:18,19,0,Android-Phone,Android,Chrome,AU,0,0,0.008,0,1.34,7.48,0.881,0.0225,Low,Allow,0
L026255,U00216,2026-02-23 05:46:49,8,0,MacBook,MacOS,Chrome,BR,0,1,0.173,0,84.47,2.0,0.925,0.132,Low,Allow,0
L026256,U00645,2026-02-23 05:48:31,7,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.426,0,21.43,1.46,0.89,0.122,Low,Allow,0
L026257,U00188,2026-02-23 05:55:47,16,0,Android-Tablet,Android,Chrome,AE,0,0,0.041,0,3.95,0.8,0.919,0.0387,Low,Allow,0
L026258,U00690,2026-02-23 05:58:53,10,0,MacBook,MacOS,Chrome,DE,0,0,0.222,1,36.73,0.83,0.849,0.0919,Low,Allow,0
L026259,U00056,2026-02-23 06:03:11,14,0,Windows-Laptop,Windows,Edge,AE,1,1,0.815,1,29.42,29.09,0.93,0.6216,High,MFA,0
L026260,U00439,2026-02-23 06:12:50,9,1,Windows-Laptop,Windows,Edge,IN,0,0,0.195,0,7.95,1.58,0.91,0.1825,Low,Allow,0
L026261,U00150,2026-02-23 06:26:04,20,0,iPhone,iOS,Safari,US,0,0,0.013,0,66.8,2.18,0.872,0.0546,Low,Allow,0
L026262,U00297,2026-02-23 06:26:39,13,0,iPhone,iOS,Safari,US,0,0,0.132,1,70.92,3.92,0.911,0.088,Low,Allow,0
L026263,U00467,2026-02-23 06:29:27,19,0,Linux-Laptop,Linux,Chrome,IN,0,1,0.103,2,4.31,4.02,0.926,0.1427,Low,Allow,0
L026264,U00268,2026-02-23 06:32:08,14,0,iPad,iOS,Safari,US,0,0,0.082,1,24.9,1.3,0.913,0.0568,Low,Allow,0
L026265,U00523,2026-02-23 06:36:39,17,0,Android-Tablet,Android,Firefox,IN,0,0,0.032,2,14.64,1.99,0.869,0.0985,Low,Allow,0
L026266,U00319,2026-02-23 06:44:13,16,0,Windows-Laptop,Windows,Chrome,AE,0,0,0.126,0,29.19,3.7,0.895,0.059,Low,Allow,0
L026267,U00082,2026-02-23 07:00:41,14,0,Windows-Laptop,Windows,Chrome,SG,0,0,0.08,1,20.28,1.17,0.913,0.0716,Low,Allow,0
L026268,U00596,2026-02-23 07:02:16,7,0,Windows-Laptop,Windows,Firefox,CA,0,1,0.051,1,37.79,1.22,0.887,0.1374,Low,Allow,0
L026269,U00223,2026-02-23 07:11:11,8,0,Android-Phone,Android,Chrome,DE,0,0,0.084,0,21.16,1.05,0.777,0.0414,Low,Allow,0
L026270,U00068,2026-02-23 07:20:41,14,1,iPhone,iOS,Safari,NG,1,1,0.079,2,12.7,9.71,0.924,0.6082,High,MFA,0
L026271,U00731,2026-02-23 07:22:08,23,0,MacBook,MacOS,Firefox,GB,0,1,0.352,3,27.33,3.6,0.907,0.2693,Medium,OTP,0
L026272,U00664,2026-02-23 07:56:55,10,0,Linux-Laptop,Linux,Chrome,US,0,0,0.169,0,16.42,2.03,0.863,0.0482,Low,Allow,0
L026273,U00728,2026-02-23 08:09:39,5,0,iPhone,iOS,Safari,GB,0,0,0.234,0,26.07,1.86,0.927,0.049,Low,Allow,0
L026274,U00128,2026-02-23 08:22:13,14,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.162,0,15.95,2.13,0.911,0.1133,Low,Allow,0
L026275,U00275,2026-02-23 08:30:37,19,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.268,0,34.07,0.69,0.899,0.0928,Low,Allow,0
L026276,U00017,2026-02-23 08:53:00,13,0,Android-Tablet,Android,Firefox,IN,0,0,0.172,0,38.31,2.76,0.907,0.0644,Low,Allow,0
L026277,U00301,2026-02-23 08:57:50,17,0,iPad,iOS,Chrome,BR,0,1,0.031,0,18.47,3.89,0.916,0.1069,Low,Allow,0
L026278,U00615,2026-02-23 08:59:19,10,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.186,1,15.05,1.67,0.881,0.0962,Low,Allow,0
L026279,U00631,2026-02-23 09:33:07,20,0,iPhone,iOS,Chrome,IN,0,0,0.188,2,74.6,3.14,0.899,0.1395,Low,Allow,0
L026280,U00085,2026-02-23 09:34:00,23,0,Linux-Laptop,Linux,Firefox,US,0,0,0.02,0,80.74,2.21,0.811,0.0733,Low,Allow,0
L026281,U00781,2026-02-23 09:54:54,10,0,Android-Phone,Android,Firefox,US,0,0,0.191,2,17.73,3.18,0.915,0.1374,Low,Allow,0
L026282,U00579,2026-02-23 09:56:04,10,0,Android-Phone,Android,Chrome,IN,0,1,0.029,0,14.23,3.8,0.868,0.1593,Low,Allow,0
L026283,U00493,2026-02-23 09:57:07,23,0,Linux-Laptop,Linux,Firefox,AE,0,0,0.068,0,82.51,3.69,0.906,0.0557,Low,Allow,0
L026284,U00748,2026-02-23 09:58:57,17,0,MacBook,MacOS,Firefox,IN,0,0,0.09,0,5.37,1.83,0.766,0.0685,Low,Allow,0
L026285,U00414,2026-02-23 10:05:01,10,0,Linux-Laptop,Linux,Chrome,IN,0,1,0.049,0,25.94,5.46,0.926,0.1353,Low,Allow,0
L026286,U00594,2026-02-23 10:08:28,3,0,Windows-Laptop,Windows,Edge,GB,0,1,0.195,0,10.75,2.21,0.883,0.1499,Low,Allow,0
L026287,U00743,2026-02-23 10:27:47,23,0,Android-Tablet,Android,Firefox,GB,0,0,0.111,1,8.65,2.08,0.771,0.0833,Low,Allow,0
L026288,U00423,2026-02-23 10:32:32,23,0,Android-Tablet,Android,Chrome,IN,0,0,0.052,1,5.92,1.72,0.877,0.1623,Low,Allow,0
L026289,U00356,2026-02-23 10:37:07,12,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.288,0,0.0,3.03,0.5,0.1299,Low,Allow,1
L026290,U00473,2026-02-23 10:43:51,18,0,Android-Phone,Android,Chrome,US,0,0,0.164,0,16.88,0.86,0.822,0.0581,Low,Allow,0
L026291,U00547,2026-02-23 10:52:35,15,0,Android-Phone,Android,Firefox,IN,0,0,0.152,2,819.39,1.75,0.871,0.1746,Low,Allow,0
L026292,U00189,2026-02-23 11:03:10,14,0,MacBook,MacOS,Firefox,AU,0,0,0.04,0,7.33,2.2,0.89,0.0417,Low,Allow,0
L026293,U00330,2026-02-23 11:04:47,9,0,Android-Phone,Android,Chrome,IN,0,0,0.34,1,20.17,5.09,0.904,0.1139,Low,Allow,0
L026294,U00353,2026-02-23 11:06:34,18,0,iPhone,iOS,Chrome,BR,0,1,0.244,3,209.74,3.93,0.86,0.2419,Low,Allow,0
L026295,U00062,2026-02-23 11:08:22,8,0,iPhone,iOS,Chrome,IN,0,0,0.029,1,32.23,3.25,0.864,0.0497,Low,Allow,0
L026296,U00708,2026-02-23 11:09:57,13,0,Android-Phone,Android,Chrome,US,0,0,0.397,0,71.78,1.73,0.93,0.09,Low,Allow,0
L026297,U00512,2026-02-23 11:14:57,10,0,Windows-Laptop,Windows,Firefox,DE,1,1,0.068,1,39.69,2.19,0.762,0.2357,Low,Allow,0
L026298,U00749,2026-02-23 11:21:58,13,0,iPad,iOS,Safari,IN,0,1,0.093,0,10.41,2.51,0.861,0.133,Low,Allow,0
L026299,U00631,2026-02-23 11:26:31,23,0,iPhone,iOS,Chrome,IN,0,0,0.324,0,1.89,1.58,0.891,0.0943,Low,Allow,0
L026300,U00743,2026-02-23 11:31:59,23,0,Android-Tablet,Android,Firefox,NG,0,1,0.207,1,1.07,1.78,0.765,0.1893,Low,Allow,0
L026301,U00543,2026-02-23 11:57:13,10,0,MacBook,MacOS,Safari,AE,0,0,0.321,0,8.3,1.83,0.801,0.1362,Low,Allow,0
L026302,U00140,2026-02-23 12:07:14,6,0,Android-Tablet,Android,Chrome,IN,0,0,0.012,0,63.26,1.03,0.91,0.0058,Low,Allow,0
L026303,U00070,2026-02-23 12:16:52,18,0,MacBook,MacOS,Chrome,IN,0,0,0.174,0,51.19,1.41,0.849,0.0623,Low,Allow,0
L026304,U00664,2026-02-23 12:23:55,17,0,Android-Tablet,Android,Chrome,US,0,0,0.08,0,4.45,3.16,0.866,0.1222,Low,Allow,0
L026305,U00439,2026-02-23 12:27:10,6,0,iPad,iOS,Safari,IN,0,0,0.073,0,6.24,1.77,0.904,0.0751,Low,Allow,0
L026306,U00638,2026-02-23 12:55:41,10,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.059,1,103.36,1.92,0.885,0.0961,Low,Allow,0
L026307,U00163,2026-02-23 13:02:10,10,0,MacBook,MacOS,Chrome,IN,0,0,0.202,0,32.21,2.32,0.874,0.1123,Low,Allow,0
L026308,U00446,2026-02-23 13:02:23,17,0,Linux-Laptop,Linux,Chrome,GB,0,0,0.177,0,11.05,2.95,0.876,0.0265,Low,Allow,0
L026309,U00425,2026-02-23 13:02:26,14,0,Android-Phone,Android,Firefox,IN,0,0,0.105,0,20.36,1.12,0.942,0.0143,Low,Allow,0
L026310,U00553,2026-02-23 13:14:24,11,0,iPhone,iOS,Safari,IN,0,0,0.18,0,16.57,6.94,0.841,0.0799,Low,Allow,0
L026311,U00017,2026-02-23 13:15:29,16,1,Windows-Laptop,Windows,Firefox,IN,0,0,0.309,1,4.37,14.47,0.913,0.2731,Medium,OTP,0
L026312,U00604,2026-02-23 13:16:32,10,0,MacBook,MacOS,Firefox,US,0,0,0.172,1,31.41,1.17,0.873,0.023,Low,Allow,0
L026313,U00796,2026-02-23 13:19:04,18,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.236,0,22.7,1.89,0.872,0.0928,Low,Allow,0
L026314,U00146,2026-02-23 13:19:58,9,0,iPhone,iOS,Chrome,IN,0,1,0.02,0,57.87,3.03,0.889,0.1401,Low,Allow,0
L026315,U00395,2026-02-23 13:20:13,7,0,Linux-Laptop,Linux,Chrome,CA,0,0,0.149,2,14.72,2.35,0.762,0.0973,Low,Allow,0
